0, 1000000
1, 19463488
2, 11678093
3, 7785395
4, 396636
5, 237981
6, 158654
7, 509425
8, 305655
9, 203770
10, 247666
11, 148600
12, 99066
13, 706068
14, 423641
15, 282427
16, 585412
17, 351247
18, 234165
19, 203478
20, 122087
21, 81391
22, 117195
23, 70317
24, 46878
25, 728354
26, 437012
27, 291342
28, 464564
29, 278738
30, 185826
37, 277500
38, 166500
39, 111000
43, 133197
44, 79918
45, 53279
64, 82660
65, 49596
66, 33064
124, 68276
125, 40965
126, 27310
558, 6404
559, 3842
560, 2561
600, 6724
601, 4034
602, 2689
1392, 33983
1393, 20390
1394, 13593
1398, 26651
1399, 15991
1400, 10660
1401, 6380
1402, 3828
1403, 2552
1453, 427901
1454, 256741
1455, 171160
1456, 186559
1457, 111935
1458, 74623
1507, 1866098
1508, 1119659
1509, 746439
1510, 998060
1511, 598836
1512, 399224
1661, 14024
1662, 8414
1663, 5610
1685, 328
1686, 197
1687, 131
1697, 12197
1698, 7318
1699, 4879
1703, 2957
1704, 1774
1705, 1183
1709, 11043
1710, 6626
1711, 4417
1712, 4327
1713, 2596
1714, 1731
1718, 9173133
1719, 5503880
1720, 3669253
1721, 3941560
1722, 2364936
1723, 1576624
1724, 2402615
1725, 1441569
1726, 961046
1733, 58624
1734, 35174
1735, 23449
1741, 59086
1742, 35452
1743, 23634
1753, 113369
1754, 68021
1755, 45347
1756, 40165
1757, 24099
1758, 16066
1765, 206500
1766, 123900
1767, 82600
1768, 144326
1769, 86595
1770, 57730
1783, 114519
1784, 68711
1785, 45808
1786, 14991
1787, 8994
1788, 5996
1795, 0
1796, 0
1797, 0
1798, 3814
1799, 2288
1800, 1526
1810, 903083
1811, 541850
1812, 361233
1813, 342083
1814, 205250
1815, 136833
1816, 123572
1817, 74143
1818, 49429
1819, 97131
1820, 58278
1821, 38852
1834, 132466
1835, 79480
1836, 52986
1846, 4176
1847, 2505
1848, 1670
1849, 7350
1850, 4410
1851, 2940
1873, 1340587
1874, 804352
1875, 536235
1876, 1958321
1877, 1174993
1878, 783328
1897, 35249
1898, 21149
1899, 14100
1911, 135603
1912, 81362
1913, 54241
1915, 371991
1916, 223194
1917, 148796
1918, 112245
1919, 67347
1920, 44898
1924, 67228
1925, 40337
1926, 26891
1939, 8106
1940, 4864
1941, 3242
1942, 656
1943, 393
1944, 262
