0, 10000
1, 305357
2, 57254
3, 19085
4, 9767
5, 1831
6, 610
7, 43105
8, 8082
9, 2694
10, 30236
11, 5669
12, 1890
13, 55703
14, 10444
15, 3481
16, 44228
17, 8293
18, 2764
19, 16233
20, 3044
21, 1015
22, 5278
23, 990
24, 330
25, 27670
26, 5188
27, 1729
28, 16327
29, 3061
30, 1020
37, 24786
38, 4647
39, 1549
43, 22254
44, 4173
45, 1391
64, 12647
65, 2371
66, 790
124, 12961
125, 2430
126, 810
558, 395
559, 74
560, 25
600, 182
601, 34
602, 11
1392, 1539
1393, 289
1394, 96
1398, 231
1399, 43
1400, 14
1401, 118
1402, 22
1403, 7
1453, 11918
1454, 2235
1455, 745
1456, 9724
1457, 1823
1458, 608
1507, 54292
1508, 10180
1509, 3393
1510, 43523
1511, 8161
1512, 2720
1697, 926
1698, 174
1699, 58
1703, 164
1704, 31
1705, 10
1709, 1240
1710, 233
1711, 78
1712, 730
1713, 137
1714, 46
1718, 16219
1719, 3041
1720, 1014
1721, 24325
1722, 4561
1723, 1520
