0, 1000000
1, 14797079
2, 8878247
3, 5918831
4, 175660
5, 105396
6, 70264
7, 222307
8, 133384
9, 88923
10, 81724
11, 49034
12, 32690
13, 129567
14, 77740
15, 51827
16, 53105
17, 31863
18, 21242
19, 46098
20, 27659
21, 18439
22, 20344
23, 12206
24, 8137
25, 530873
26, 318524
27, 212349
28, 132039
29, 79223
30, 52815
37, 142936
38, 85761
39, 57174
43, 204417
44, 122650
45, 81767
64, 23682
65, 14209
66, 9473
124, 36926
125, 22156
126, 14770
558, 1013
559, 608
560, 405
600, 5920
601, 3552
602, 2368
1392, 8087
1393, 4852
1394, 3235
1398, 106766
1399, 64059
1400, 42706
1401, 2001
1402, 1200
1403, 800
1453, 306999
1454, 184199
1455, 122800
1456, 58068
1457, 34841
1458, 23227
1507, 3957019
1508, 2374211
1509, 1582808
1510, 1218137
1511, 730882
1512, 487255
1661, 6414
1662, 3848
1663, 2566
1685, 294
1686, 176
1687, 118
1697, 12123
1698, 7274
1699, 4849
1703, 2778
1704, 1667
1705, 1111
1709, 2218
1710, 1331
1711, 887
1712, 965
1713, 579
1714, 386
1718, 16167138
1719, 9700283
1720, 6466855
1721, 5881705
1722, 3529023
1723, 2352682
1724, 3460706
1725, 2076424
1726, 1384282
1733, 234852
1734, 140911
1735, 93941
1741, 38207
1742, 22924
1743, 15283
1753, 58979
1754, 35387
1755, 23591
1756, 10337
1757, 6202
1758, 4135
1765, 17435
1766, 10461
1767, 6974
1768, 7234
1769, 4340
1770, 2893
1783, 157648
1784, 94589
1785, 63059
1786, 47843
1787, 28706
1788, 19137
1795, 0
1796, 0
1797, 0
1798, 4733
1799, 2840
1800, 1893
1810, 1102418
1811, 661451
1812, 440967
1813, 229161
1814, 137496
1815, 91664
1816, 48346
1817, 29008
1818, 19338
1819, 24896
1820, 14937
1821, 9958
1834, 4223
1835, 2534
1836, 1689
1846, 2612
1847, 1567
1848, 1045
1849, 5909
1850, 3545
1851, 2363
1873, 165373
1874, 99224
1875, 66149
1876, 408996
1877, 245397
1878, 163598
1897, 21237
1898, 12742
1899, 8495
1911, 944919
1912, 566951
1913, 377967
1915, 364474
1916, 218684
1917, 145789
1918, 99874
1919, 59924
1920, 39949
1924, 74929
1925, 44957
1926, 29971
1939, 12394
1940, 7436
1941, 4958
1942, 164049
1943, 98429
1944, 65619
1945, 212068
1946, 127241
1947, 84827
1966, 5196
1967, 3117
1968, 2078
1972, 1631
1973, 978
1974, 652
1975, 838
1976, 503
1977, 335
1979, 1801
1980, 1081
1981, 720
1983, 20261
1984, 12156
1985, 8104
1986, 136661
1987, 81997
1988, 54664
1992, 11851
1993, 7111
1994, 4740
2027, 130759
2028, 78455
2029, 52303
2043, 14937
2044, 8962
2045, 5975
2046, 125795
2047, 75477
2048, 50318
2052, 793582
2053, 476149
2054, 317433
2061, 260335
2062, 156201
2063, 104134
2082, 54072
2083, 32443
2084, 21629
2085, 12535
2086, 7521
2087, 5014
2100, 171223
2101, 102734
2102, 68489
2103, 20763
2104, 12458
2105, 8305
2106, 14188
2107, 8513
2108, 5675
2110, 9298
2111, 5579
2112, 3719
2113, 1020
2114, 612
2115, 408
2122, 90383
2123, 54230
2124, 36153
2273, 7491
2274, 4494
2275, 2996
2284, 64044
2285, 38426
2286, 25618
