0, 1000000
1, 18361608
2, 11016965
3, 7344643
4, 374181
5, 224509
6, 149672
7, 480585
8, 288351
9, 192234
10, 233645
11, 140187
12, 93458
13, 444064
14, 266438
15, 177625
16, 368180
17, 220908
18, 147272
19, 185297
20, 111178
21, 74119
22, 110561
23, 66336
24, 44224
25, 544831
26, 326898
27, 217932
28, 309995
29, 185997
30, 123998
37, 181771
38, 109062
39, 72708
43, 103643
44, 62186
45, 41457
64, 69764
65, 41858
66, 27906
124, 50146
125, 30088
126, 20058
558, 6041
559, 3625
560, 2416
600, 6343
601, 3806
602, 2537
1392, 32059
1393, 19235
1394, 12824
1398, 25142
1399, 15085
1400, 10057
1401, 6019
1402, 3611
1403, 2408
1453, 403677
1454, 242206
1455, 161471
1456, 164015
1457, 98409
1458, 65606
1507, 1760453
1508, 1056272
1509, 704181
1510, 934723
1511, 560834
1512, 373889
1661, 10690
1662, 6414
1663, 4276
1685, 207
1686, 124
1687, 83
1697, 11507
1698, 6904
1699, 4603
1703, 2231
1704, 1338
1705, 892
1709, 6945
1710, 4167
1711, 2778
1712, 3634
1713, 2180
1714, 1453
1718, 8653818
1719, 5192291
1720, 3461527
1721, 3391227
1722, 2034736
1723, 1356491
1724, 2266597
1725, 1359958
1726, 906639
1733, 55305
1734, 33183
1735, 22122
1741, 42822
1742, 25693
1743, 17129
1753, 106951
1754, 64170
1755, 42780
1756, 30348
1757, 18209
1758, 12139
1765, 172421
1766, 103452
1767, 68968
1768, 118226
1769, 70935
1770, 47290
1783, 108036
1784, 64822
1785, 43214
1786, 12907
1787, 7744
1788, 5163
1795, 0
1796, 0
1797, 0
1798, 3598
1799, 2159
1800, 1439
1810, 851957
1811, 511174
1812, 340783
1813, 322717
1814, 193630
1815, 129087
1816, 116577
1817, 69946
1818, 46631
1819, 91632
1820, 54979
1821, 36653
1834, 105470
1835, 63282
1836, 42188
1846, 3800
1847, 2280
1848, 1520
1849, 6934
1850, 4160
1851, 2774
1873, 1132939
1874, 679763
1875, 453175
1876, 1803791
1877, 1082274
1878, 721516
1897, 33254
1898, 19952
1899, 13301
1911, 2239182
1912, 1343509
1913, 895673
1915, 396369
1916, 237821
1917, 158547
1918, 124456
1919, 74673
1920, 49782
1924, 70860
1925, 42516
1926, 28344
1939, 5026
1940, 3015
1941, 2010
1942, 2034618
1943, 1220771
1944, 813847
1972, 3258
1973, 1955
1974, 1303
1975, 2963
1976, 1778
1977, 1185
