0, 10000
1, 177585
2, 106551
3, 71034
4, 3414
5, 2048
6, 1365
7, 15065
8, 9039
9, 6026
10, 10687
11, 6412
12, 4275
13, 23761
14, 14257
15, 9504
16, 17801
17, 10680
18, 7120
19, 5674
20, 3404
21, 2269
22, 2468
23, 1481
24, 987
25, 18479
26, 11087
27, 7391
28, 12732
29, 7639
30, 5093
37, 9538
38, 5723
39, 3815
43, 7778
44, 4667
45, 3111
64, 4421
65, 2652
66, 1768
124, 4530
125, 2718
126, 1812
558, 200
559, 120
560, 80
600, 134
601, 80
602, 53
1392, 959
1393, 575
1394, 383
1398, 180
1399, 108
1400, 72
1401, 85
1402, 51
1403, 34
1453, 6484
1454, 3890
1455, 2593
1456, 4231
1457, 2539
1458, 1692
1507, 26155
1508, 15693
1509, 10462
1510, 18824
1511, 11294
1512, 7529
1661, 232
1662, 139
1663, 93
1685, 12
1686, 7
1687, 5
1697, 509
1698, 305
1699, 204
1703, 72
1704, 43
1705, 29
1709, 521
1710, 313
1711, 208
1712, 223
1713, 134
1714, 89
1718, 55867
1719, 33520
1720, 22347
1721, 39441
1722, 23664
1723, 15776
1724, 19269
1725, 11561
1726, 7707
1733, 354
1734, 212
1735, 141
1741, 606
1742, 363
1743, 242
1753, 1569
1754, 941
1755, 627
1756, 1363
1757, 818
1758, 545
1783, 3236
1784, 1941
1785, 1294
1786, 554
1787, 332
1788, 221
