0, 1000000
1, 16644758
2, 9986855
3, 6657903
4, 484197
5, 290518
6, 193679
7, 574258
8, 344555
9, 229703
10, 407359
11, 244415
12, 162943
13, 905721
14, 543433
15, 362288
16, 750946
17, 450567
18, 300378
19, 274378
20, 164627
21, 109751
22, 147554
23, 88532
24, 59021
25, 1646098
26, 987659
27, 658439
28, 845881
29, 507529
30, 338352
37, 506305
38, 303783
39, 202522
43, 315477
44, 189286
45, 126191
64, 168499
65, 101099
66, 67400
124, 172672
125, 103603
126, 69069
558, 7622
559, 4573
560, 3049
600, 6349
601, 3809
602, 2539
1392, 62037
1393, 37222
1394, 24815
1398, 25533
1399, 15320
1400, 10213
1401, 8423
1402, 5054
1403, 3369
1453, 404644
1454, 242786
1455, 161858
1456, 161277
1457, 96766
1458, 64511
1507, 2099903
1508, 1259942
1509, 839961
1510, 1085273
1511, 651164
1512, 434109
1661, 12179
1662, 7307
1663, 4872
1685, 579
1686, 347
1687, 231
1697, 19405
1698, 11643
1699, 7762
1703, 2768
1704, 1661
1705, 1107
1709, 19892
1710, 11935
1711, 7957
1712, 8497
1713, 5098
1714, 3399
1718, 7922998
1719, 4753799
1720, 3169199
1721, 5593475
1722, 3356085
1723, 2237390
1724, 2732658
1725, 1639595
1726, 1093063
1733, 50133
1734, 30080
1735, 20053
1741, 85939
1742, 51563
1743, 34376
1753, 128159
1754, 76895
1755, 51263
1756, 90436
1757, 54262
1758, 36174
1765, 217086
1766, 130251
1767, 86834
1768, 150676
1769, 90406
1770, 60270
1783, 330526
1784, 198316
1785, 132210
1786, 40911
1787, 24547
1788, 16364
1795, 0
1796, 0
1797, 0
1798, 77
1799, 46
1800, 31
1810, 772297
1811, 463378
1812, 308919
1813, 292542
1814, 175525
1815, 117017
1816, 197689
1817, 118613
1818, 79075
1819, 150995
1820, 90597
1821, 60398
1834, 141069
1835, 84641
1836, 56427
1846, 11509
1847, 6905
1848, 4604
1849, 22381
1850, 13428
1851, 8952
1873, 1265959
1874, 759575
1875, 506383
1876, 1483624
1877, 890174
1878, 593449
1897, 45760
1898, 27456
1899, 18304
