0, 10000
1, 188690
2, 113214
3, 75476
4, 4271
5, 2562
6, 1708
7, 18847
8, 11308
9, 7539
10, 13369
11, 8021
12, 5348
13, 27834
14, 16700
15, 11134
16, 21652
17, 12991
18, 8661
19, 7098
20, 4259
21, 2839
22, 2914
23, 1748
24, 1166
25, 15476
26, 9285
27, 6190
28, 10663
29, 6398
30, 4265
37, 11932
38, 7159
39, 4773
43, 9731
44, 5838
45, 3892
64, 5530
65, 3318
66, 2212
124, 5667
125, 3400
126, 2267
558, 218
559, 131
560, 87
600, 112
601, 67
602, 45
1392, 1002
1393, 601
1394, 401
1398, 150
1399, 90
1400, 60
1401, 77
1402, 46
1403, 31
1453, 7511
1454, 4507
1455, 3004
1456, 5293
1457, 3176
1458, 2117
1507, 29309
1508, 17585
1509, 11724
1510, 22109
1511, 13265
1512, 8843
1661, 310
1662, 186
1663, 124
1685, 15
1686, 9
1687, 6
1697, 595
1698, 357
1699, 238
1703, 79
1704, 47
1705, 31
1709, 535
1710, 321
1711, 214
1712, 264
1713, 158
1714, 105
1718, 39008
1719, 23405
1720, 15603
1721, 32184
1722, 19310
1723, 12874
1724, 9770
1725, 5862
1726, 3908
1733, 119
1734, 71
1735, 48
1741, 303
1742, 182
1743, 121
1753, 1330
1754, 798
1755, 532
1756, 1039
1757, 623
1758, 416
