0, 10000
1, 330910
2, 62046
3, 20682
4, 11049
5, 2072
6, 691
7, 52433
8, 9831
9, 3277
10, 36779
11, 6896
12, 2299
13, 63014
14, 11815
15, 3938
16, 46610
17, 8739
18, 2913
19, 19746
20, 3702
21, 1234
22, 5651
23, 1060
24, 353
25, 33453
26, 6272
27, 2091
28, 16249
29, 3047
30, 1016
37, 28154
38, 5279
39, 1760
43, 27070
44, 5076
45, 1692
64, 14142
65, 2652
66, 884
124, 15766
125, 2956
126, 985
558, 393
559, 74
560, 25
600, 181
601, 34
602, 11
1392, 874
1393, 164
1394, 55
1398, 166
1399, 31
1400, 10
1401, 44
1402, 8
1403, 3
1453, 11051
1454, 2072
1455, 691
1456, 7899
1457, 1481
1458, 494
1507, 34454
1508, 6460
1509, 2153
1510, 35916
1511, 6734
1512, 2245
