0, 1000000
1, 17885650
2, 10731390
3, 7154260
4, 386869
5, 232121
6, 154747
7, 276821
8, 166093
9, 110728
10, 131706
11, 79024
12, 52682
13, 399425
14, 239655
15, 159770
16, 148182
17, 88909
18, 59273
19, 70041
20, 42025
21, 28016
22, 44246
23, 26547
24, 17698
25, 483856
26, 290314
27, 193542
28, 168772
29, 101263
30, 67509
37, 152295
38, 91377
39, 60918
43, 123200
44, 73920
45, 49280
64, 18470
65, 11082
66, 7388
124, 21682
125, 13009
126, 8673
558, 2409
559, 1445
560, 963
600, 7613
601, 4568
602, 3045
1392, 13185
1393, 7911
1394, 5274
1398, 44830
1399, 26898
1400, 17932
1401, 3015
1402, 1809
1403, 1206
1453, 443254
1454, 265952
1455, 177301
1456, 98630
1457, 59178
1458, 39452
1507, 3052528
1508, 1831517
1509, 1221011
1510, 1169879
1511, 701927
1512, 467951
1661, 8735
1662, 5241
1663, 3494
1685, 123
1686, 74
1687, 49
1697, 5613
1698, 3368
1699, 2245
1703, 877
1704, 526
1705, 351
1709, 3159
1710, 1895
1711, 1263
1712, 1500
1713, 900
1714, 600
1718, 13394614
1719, 8036768
1720, 5357845
1721, 3461900
1722, 2077140
1723, 1384760
1724, 2456004
1725, 1473602
1726, 982401
1733, 98613
1734, 59168
1735, 39445
1741, 48315
1742, 28989
1743, 19326
1753, 128869
1754, 77321
1755, 51547
1756, 21398
1757, 12839
1758, 8559
1765, 64329
1766, 38597
1767, 25731
1768, 28208
1769, 16925
1770, 11283
1783, 110326
1784, 66196
1785, 44130
1786, 30613
1787, 18368
1788, 12245
1795, 0
1796, 0
1797, 0
1798, 4830
1799, 2898
1800, 1932
1810, 1242446
1811, 745468
1812, 496978
1813, 326912
1814, 196147
1815, 130765
1816, 89097
1817, 53458
1818, 35639
1819, 60755
1820, 36453
1821, 24302
1834, 29203
1835, 17522
1836, 11681
1846, 2980
1847, 1788
1848, 1192
1849, 4897
1850, 2938
1851, 1959
1873, 458320
1874, 274992
1875, 183328
1876, 886200
1877, 531720
1878, 354480
1897, 18439
1898, 11063
1899, 7375
1911, 3009413
1912, 1805648
1913, 1203765
1915, 968120
1916, 580872
1917, 387248
1918, 297354
1919, 178412
1920, 118941
1924, 31461
1925, 18877
1926, 12584
1939, 5204
1940, 3122
1941, 2081
1942, 535164
1943, 321098
1944, 214066
1945, 58033
1946, 34820
1947, 23213
1966, 31528
1967, 18917
1968, 12611
1972, 3249
1973, 1949
1974, 1300
1975, 2096
1976, 1258
1977, 838
1979, 1132
1980, 679
1981, 453
1983, 58445
1984, 35067
1985, 23378
1986, 457677
1987, 274606
1988, 183071
1992, 106657
1993, 63994
1994, 42663
2046, 639949
2047, 383969
2048, 255979
2052, 1085158
2053, 651095
2054, 434063
2061, 335835
2062, 201501
2063, 134334
2082, 2800
2083, 1680
2084, 1120
2085, 1269
2086, 761
2087, 507
2100, 13049
2101, 7829
2102, 5220
