0, 100000
1, 1766440
2, 1059864
3, 706576
4, 40301
5, 24181
6, 16120
7, 107542
8, 64525
9, 43017
10, 76287
11, 45772
12, 30515
13, 169617
14, 101770
15, 67847
16, 127069
17, 76241
18, 50827
19, 49500
20, 29700
21, 19800
22, 21533
23, 12920
24, 8613
25, 194007
26, 116404
27, 77603
28, 111081
29, 66649
30, 44432
37, 68085
38, 40851
39, 27234
43, 55522
44, 33313
45, 22209
64, 31556
65, 18933
66, 12622
124, 32337
125, 19402
126, 12935
558, 1427
559, 856
560, 571
600, 1127
601, 676
602, 451
1392, 7745
1393, 4647
1394, 3098
1398, 2125
1399, 1275
1400, 850
1401, 823
1402, 494
1403, 329
1453, 65986
1454, 39591
1455, 26394
1456, 30203
1457, 18122
1458, 12081
1507, 188856
1508, 113314
1509, 75542
1510, 134370
1511, 80622
1512, 53748
1661, 2281
1662, 1368
1663, 912
1685, 108
1686, 65
1687, 43
1697, 3634
1698, 2180
1699, 1454
1703, 518
1704, 311
1705, 207
1709, 3725
1710, 2235
1711, 1490
1712, 1591
1713, 955
1714, 636
1718, 659450
1719, 395670
1720, 263780
1721, 465559
1722, 279335
1723, 186223
1724, 227446
1725, 136467
1726, 90978
1733, 4172
1734, 2503
1735, 1669
1741, 7153
1742, 4292
1743, 2861
1753, 14632
1754, 8779
1755, 5853
1756, 9661
1757, 5796
1758, 3864
1765, 3916
1766, 2349
1767, 1566
1768, 2371
1769, 1423
1770, 948
1783, 40187
1784, 24112
1785, 16075
1786, 4864
1787, 2918
1788, 1945
1795, 680
1796, 408
1797, 272
1810, 110340
1811, 66204
1812, 44136
1813, 39442
1814, 23665
1815, 15777
1816, 13026
1817, 7816
1818, 5210
1819, 11300
1820, 6780
1821, 4520
1834, 938
1835, 563
1836, 375
1846, 2015
1847, 1209
1848, 806
1849, 2454
1850, 1472
1851, 982
1873, 34787
1874, 20872
1875, 13915
1876, 226
1877, 135
1878, 90
