0, 1000000
1, 15285178
2, 9171107
3, 6114071
4, 187331
5, 112398
6, 74932
7, 209259
8, 125555
9, 83704
10, 67704
11, 40622
12, 27082
13, 193411
14, 116046
15, 77364
16, 75141
17, 45085
18, 30056
19, 33916
20, 20350
21, 13566
22, 21425
23, 12855
24, 8570
25, 401483
26, 240890
27, 160593
28, 136206
29, 81723
30, 54482
37, 134547
38, 80728
39, 53819
43, 165712
44, 99427
45, 66285
64, 22291
65, 13375
66, 8916
124, 25713
125, 15428
126, 10285
558, 1944
559, 1166
560, 778
600, 10240
601, 6144
602, 4096
1392, 10641
1393, 6385
1394, 4256
1398, 60300
1399, 36180
1400, 24120
1401, 2017
1402, 1210
1403, 807
1453, 320523
1454, 192314
1455, 128209
1456, 77321
1457, 46393
1458, 30928
1507, 4105840
1508, 2463504
1509, 1642336
1510, 1573560
1511, 944136
1512, 629424
1661, 9005
1662, 5403
1663, 3602
1685, 166
1686, 100
1687, 66
1697, 16264
1698, 9758
1699, 6505
1703, 2601
1704, 1561
1705, 1040
1709, 2815
1710, 1689
1711, 1126
1712, 1512
1713, 907
1714, 605
1718, 15943236
1719, 9565942
1720, 6377294
1721, 4656472
1722, 2793883
1723, 1862589
1724, 3303478
1725, 1982087
1726, 1321391
1733, 132641
1734, 79585
1735, 53056
1741, 48671
1742, 29203
1743, 19468
1753, 79894
1754, 47936
1755, 31958
1756, 13175
1757, 7905
1758, 5270
1765, 32002
1766, 19201
1767, 12801
1768, 13659
1769, 8195
1770, 5464
1783, 148396
1784, 89037
1785, 59358
1786, 45034
1787, 27020
1788, 18014
1795, 0
1796, 0
1797, 0
1798, 5085
1799, 3051
1800, 2034
1810, 693822
1811, 416293
1812, 277529
1813, 158298
1814, 94979
1815, 63319
1816, 43143
1817, 25886
1818, 17257
1819, 38294
1820, 22976
1821, 15317
1834, 14141
1835, 8484
1836, 5656
1846, 2405
1847, 1443
1848, 962
1849, 5363
1850, 3218
1851, 2145
1873, 228382
1874, 137029
1875, 91353
1876, 432347
1877, 259408
1878, 172939
1897, 11994
1898, 7196
1899, 4798
1911, 1846768
1912, 1108061
1913, 738707
1915, 468786
1916, 281271
1917, 187514
1918, 165095
1919, 99057
1920, 66038
1924, 42318
1925, 25391
1926, 16927
1939, 6999
1940, 4199
1941, 2800
1942, 279421
1943, 167653
1944, 111768
1945, 95395
1946, 57237
1947, 38158
1966, 22640
1967, 13584
1968, 9056
1972, 2764
1973, 1658
1974, 1106
1975, 1269
1976, 761
1977, 508
1979, 710
1980, 426
1981, 284
1983, 31786
1984, 19072
1985, 12714
1986, 221618
1987, 132971
1988, 88647
1992, 51646
1993, 30987
1994, 20658
2046, 260948
2047, 156569
2048, 104379
2052, 594482
2053, 356689
2054, 237793
2061, 441875
2062, 265125
2063, 176750
2082, 35560
2083, 21336
2084, 14224
2085, 7420
2086, 4452
2087, 2968
2100, 88672
2101, 53203
2102, 35469
2103, 4289
2104, 2573
2105, 1716
2106, 4020
2107, 2412
2108, 1608
