0, 1000000
1, 17351406
2, 10410843
3, 6940562
4, 418916
5, 251349
6, 167566
7, 239129
8, 143477
9, 95652
10, 116257
11, 69754
12, 46503
13, 376991
14, 226195
15, 150796
16, 202066
17, 121240
18, 80826
19, 92200
20, 55320
21, 36880
22, 55013
23, 33008
24, 22005
25, 458507
26, 275104
27, 183403
28, 218853
29, 131312
30, 87541
37, 112303
38, 67382
39, 44921
43, 77356
44, 46414
45, 30942
64, 34713
65, 20828
66, 13885
124, 24952
125, 14971
126, 9981
558, 3007
559, 1804
560, 1203
600, 4779
601, 2867
602, 1912
1392, 22003
1393, 13202
1394, 8801
1398, 28148
1399, 16889
1400, 11259
1401, 4493
1402, 2696
1403, 1797
1453, 372115
1454, 223269
1455, 148846
1456, 140583
1457, 84350
1458, 56233
1507, 1916649
1508, 1149989
1509, 766660
1510, 734554
1511, 440732
1512, 293821
1661, 11968
1662, 7181
1663, 4787
1685, 171
1686, 103
1687, 68
1697, 8589
1698, 5153
1699, 3435
1703, 1640
1704, 984
1705, 656
1709, 3647
1710, 2188
1711, 1459
1712, 1808
1713, 1085
1714, 723
1718, 9688389
1719, 5813033
1720, 3875355
1721, 3796651
1722, 2277990
1723, 1518660
1724, 2537571
1725, 1522542
1726, 1015028
1733, 61917
1734, 37150
1735, 24767
1741, 47942
1742, 28765
1743, 19177
1753, 90755
1754, 54453
1755, 36302
1756, 21420
1757, 12852
1758, 8568
1765, 89385
1766, 53631
1767, 35754
1768, 73797
1769, 44278
1770, 29519
1783, 57158
1784, 34295
1785, 22863
1786, 9764
1787, 5858
1788, 3905
1795, 0
1796, 0
1797, 0
1798, 4029
1799, 2417
1800, 1612
1810, 953809
1811, 572285
1812, 381524
1813, 259792
1814, 155875
1815, 103917
1816, 87010
1817, 52206
1818, 34804
1819, 78646
1820, 47188
1821, 31458
1834, 76400
1835, 45840
1836, 30560
1846, 1891
1847, 1134
1848, 756
1849, 3655
1850, 2193
1851, 1462
1873, 719990
1874, 431994
1875, 287996
1876, 962202
1877, 577321
1878, 384881
1897, 16546
1898, 9928
1899, 6618
1911, 3392486
1912, 2035491
1913, 1356994
1915, 851466
1916, 510880
1917, 340586
1918, 669525
1919, 401715
1920, 267810
1924, 35259
1925, 21155
1926, 14103
1939, 5659
1940, 3395
1941, 2263
1942, 1400098
1943, 840059
1944, 560039
1972, 4532
1973, 2719
1974, 1813
1975, 1890
1976, 1134
1977, 756
1983, 64950
1984, 38970
1985, 25980
1986, 324120
1987, 194472
1988, 129648
1992, 78496
1993, 47097
1994, 31398
