0, 1000000
1, 18298007
2, 10978804
3, 7319203
4, 372885
5, 223731
6, 149154
7, 478920
8, 287352
9, 191568
10, 232836
11, 139701
12, 93134
13, 995682
14, 597409
15, 398273
16, 825535
17, 495321
18, 330214
19, 191293
20, 114776
21, 76517
22, 110177
23, 66106
24, 44071
25, 1027110
26, 616266
27, 410844
28, 585636
29, 351382
30, 234254
37, 377088
38, 226253
39, 150835
43, 187832
44, 112699
45, 75133
64, 104041
65, 62424
66, 41616
124, 84366
125, 50619
126, 33746
558, 8380
559, 5028
560, 3352
600, 6980
601, 4188
602, 2792
1392, 41707
1393, 25024
1394, 16683
1398, 25055
1399, 15033
1400, 10022
1401, 7964
1402, 4778
1403, 3186
1453, 442171
1454, 265303
1455, 176868
1456, 177296
1457, 106377
1458, 70918
1507, 1754355
1508, 1052613
1509, 701742
1510, 938296
1511, 562978
1512, 375318
1661, 13389
1662, 8033
1663, 5355
1685, 425
1686, 255
1687, 170
1697, 14222
1698, 8533
1699, 5689
1703, 3044
1704, 1826
1705, 1217
1709, 13756
1710, 8253
1711, 5502
1712, 4598
1713, 2759
1714, 1839
1718, 8623842
1719, 5174305
1720, 3449537
1721, 4710935
1722, 2826561
1723, 1884374
1724, 2258745
1725, 1355247
1726, 903498
1733, 55113
1734, 33068
1735, 22045
1741, 55548
1742, 33329
1743, 22219
1753, 140888
1754, 84533
1755, 56355
1756, 50964
1757, 30578
1758, 20385
1765, 252704
1766, 151622
1767, 101081
1768, 161815
1769, 97089
1770, 64726
1783, 161492
1784, 96895
1785, 64597
1786, 19989
1787, 11993
1788, 7995
1795, 0
1796, 0
1797, 0
1798, 3199
1799, 1919
1800, 1280
1810, 849006
1811, 509404
1812, 339602
1813, 321599
1814, 192959
1815, 128640
1816, 174259
1817, 104555
1818, 69703
1819, 132143
1820, 79286
1821, 52857
1834, 141017
1835, 84610
1836, 56407
1846, 5475
1847, 3285
1848, 2190
1849, 10365
1850, 6219
1851, 4146
1873, 1451422
1874, 870853
1875, 580569
1876, 1841056
1877, 1104634
1878, 736422
1897, 43279
1898, 25967
1899, 17311
1915, 495524
1916, 297314
1917, 198210
1918, 107570
1919, 64542
1920, 43028
1924, 109021
1925, 65412
1926, 43608
