0, 1000000
1, 17291919
2, 10375151
3, 6916768
4, 197799
5, 118679
6, 79119
7, 302377
8, 181426
9, 120951
10, 104023
11, 62414
12, 41609
13, 63445
14, 38067
15, 25378
16, 26004
17, 15602
18, 10402
19, 38946
20, 23367
21, 15578
22, 13054
23, 7832
24, 5221
25, 500752
26, 300451
27, 200301
28, 122140
29, 73284
30, 48856
37, 113489
38, 68093
39, 45396
43, 101169
44, 60701
45, 40468
64, 20647
65, 12388
66, 8259
124, 40418
125, 24251
126, 16167
558, 565
559, 339
560, 226
600, 5052
601, 3031
602, 2021
1392, 11000
1393, 6600
1394, 4400
1398, 145222
1399, 87133
1400, 58089
1401, 2721
1402, 1633
1403, 1088
1453, 261599
1454, 156959
1455, 104639
1456, 57395
1457, 34437
1458, 22958
1507, 1879407
1508, 1127644
1509, 751763
1510, 549700
1511, 329820
1512, 219880
1661, 7242
1662, 4345
1663, 2897
1685, 400
1686, 240
1687, 160
1697, 10151
1698, 6090
1699, 4060
1703, 1605
1704, 963
1705, 642
1709, 2942
1710, 1765
1711, 1177
1712, 1099
1713, 659
1714, 440
1718, 18212709
1719, 10927625
1720, 7285084
1721, 6140559
1722, 3684335
1723, 2456223
1724, 4078906
1725, 2447343
1726, 1631562
1733, 319441
1734, 191664
1735, 127776
1741, 32820
1742, 19692
1743, 13128
1753, 22579
1754, 13547
1755, 9031
1756, 3079
1757, 1847
1758, 1232
1765, 14230
1766, 8538
1767, 5692
1768, 5658
1769, 3395
1770, 2263
1783, 149833
1784, 89900
1785, 59933
1786, 39046
1787, 23427
1788, 15618
1798, 3712
1799, 2227
1800, 1485
1810, 878696
1811, 527218
1812, 351478
1813, 179622
1814, 107773
1815, 71849
1816, 28572
1817, 17143
1818, 11429
1819, 21296
1820, 12778
1821, 8518
1834, 5085
1835, 3051
1836, 2034
1846, 2614
1847, 1568
1848, 1046
1849, 5172
1850, 3103
1851, 2069
1873, 145007
1874, 87004
1875, 58003
1876, 352688
1877, 211613
1878, 141075
1897, 28886
1898, 17332
1899, 11554
1911, 647623
1912, 388574
1913, 259049
1915, 132443
1916, 79466
1917, 52977
1918, 44709
1919, 26825
1920, 17883
1924, 101916
1925, 61150
1926, 40766
1939, 16859
1940, 10115
1941, 6743
1942, 118642
1943, 71185
1944, 47457
1945, 173071
1946, 103843
1947, 69228
1966, 1527
1967, 916
1968, 611
1972, 1886
1973, 1131
1974, 754
1975, 979
1976, 587
1977, 392
1979, 2450
1980, 1470
1981, 980
1983, 7505
1984, 4503
1985, 3002
1986, 40151
1987, 24090
1988, 16060
1992, 5804
1993, 3482
1994, 2321
2027, 38417
2028, 23050
2029, 15367
2043, 17367
2044, 10420
2045, 6947
2046, 62556
2047, 37533
2048, 25022
2052, 1079415
2053, 647649
2054, 431766
2061, 141355
2062, 84813
2063, 56542
2082, 29066
2083, 17439
2084, 11626
2085, 8563
2086, 5138
2087, 3425
2100, 232894
2101, 139736
2102, 93158
2103, 26850
2104, 16110
2105, 10740
2106, 31130
2107, 18678
2108, 12452
2110, 5286
2111, 3172
2112, 2114
2113, 610
2114, 366
2115, 244
2122, 53339
2123, 32003
2124, 21336
2273, 2895
2274, 1737
2275, 1158
2284, 48199
2285, 28919
2286, 19280
2554, 4873
2555, 2924
2556, 1949
2965, 86434
2966, 51860
2967, 34574
2974, 7950
2975, 4770
2976, 3180
3174, 64131
3175, 38478
3176, 25652
