0, 1000000
1, 17164059
2, 10298435
3, 6865623
4, 349777
5, 209866
6, 139911
7, 574505
8, 344703
9, 229802
10, 280045
11, 168027
12, 112018
13, 933979
14, 560387
15, 373591
16, 774375
17, 464625
18, 309750
19, 188626
20, 113175
21, 75450
22, 112429
23, 67457
24, 44971
25, 1445188
26, 867113
27, 578075
28, 641754
29, 385052
30, 256702
37, 389247
38, 233548
39, 155699
43, 216880
44, 130128
45, 86752
64, 115838
65, 69503
66, 46335
124, 118706
125, 71224
126, 47482
558, 7860
559, 4716
560, 3144
600, 6547
601, 3928
602, 2619
1392, 46082
1393, 27649
1394, 18433
1398, 23502
1399, 14101
1400, 9401
1401, 7471
1402, 4482
1403, 2988
1453, 414769
1454, 248861
1455, 165908
1456, 166309
1457, 99785
1458, 66523
1507, 1645635
1508, 987381
1509, 658254
1510, 880149
1511, 528089
1512, 352059
1661, 12559
1662, 7535
1663, 5024
1685, 398
1686, 239
1687, 159
1697, 13341
1698, 8004
1699, 5336
1703, 2855
1704, 1713
1705, 1142
1709, 13675
1710, 8205
1711, 5470
1712, 5842
1713, 3505
1714, 2337
1718, 8089412
1719, 4853647
1720, 3235765
1721, 5767986
1722, 3460792
1723, 2307194
1724, 2817915
1725, 1690749
1726, 1127166
1733, 51697
1734, 31018
1735, 20679
1741, 63654
1742, 38192
1743, 25461
1753, 132157
1754, 79294
1755, 52863
1756, 69609
1757, 41765
1758, 27843
1765, 237043
1766, 142226
1767, 94817
1768, 165166
1769, 99100
1770, 66066
1783, 227226
1784, 136335
1785, 90890
1786, 28125
1787, 16875
1788, 11250
1795, 0
1796, 0
1797, 0
1798, 195
1799, 117
1800, 78
1810, 796392
1811, 477835
1812, 318557
1813, 301669
1814, 181001
1815, 120668
1816, 171840
1817, 103104
1818, 68736
1819, 123954
1820, 74372
1821, 49581
1834, 152274
1835, 91364
1836, 60910
1846, 7703
1847, 4622
1848, 3081
1849, 14584
1850, 8750
1851, 5834
1873, 1361476
1874, 816885
1875, 544590
1876, 1726964
1877, 1036178
1878, 690785
1897, 57021
1898, 34213
1899, 22808
1915, 153375
1916, 92025
1917, 61350
1918, 26874
1919, 16124
1920, 10750
1924, 403255
1925, 241953
1926, 161302
