0, 10000
1, 352809
2, 66152
3, 22051
4, 12654
5, 2373
6, 791
7, 60054
8, 11260
9, 3753
10, 42125
11, 7898
12, 2633
13, 59049
14, 11072
15, 3691
16, 47314
17, 8871
18, 2957
19, 20716
20, 3884
21, 1295
22, 6472
23, 1214
24, 405
25, 33798
26, 6337
27, 2112
28, 16865
29, 3162
30, 1054
37, 32218
38, 6041
39, 2014
43, 31005
44, 5813
45, 1938
64, 16197
65, 3037
66, 1012
124, 18056
125, 3386
126, 1129
558, 450
559, 84
560, 28
600, 207
601, 39
602, 13
1392, 938
1393, 176
1394, 59
1398, 114
1399, 21
1400, 7
1401, 55
1402, 10
1403, 3
1453, 3828
1454, 718
1455, 239
1456, 3750
1457, 703
1458, 234
1507, 11097
1508, 2081
1509, 694
1510, 22246
1511, 4171
1512, 1390
