0, 1000000
1, 14354302
2, 8612581
3, 5741721
4, 359978
5, 215987
6, 143991
7, 221457
8, 132874
9, 88583
10, 108830
11, 65298
12, 43532
13, 446005
14, 267603
15, 178402
16, 165132
17, 99079
18, 66053
19, 93388
20, 56033
21, 37355
22, 58994
23, 35396
24, 23598
25, 511878
26, 307127
27, 204751
28, 184870
29, 110922
30, 73948
37, 134556
38, 80734
39, 53822
43, 98560
44, 59136
45, 39424
64, 24626
65, 14776
66, 9850
124, 28909
125, 17345
126, 11563
558, 1927
559, 1156
560, 771
600, 6090
601, 3654
602, 2436
1392, 13206
1393, 7923
1394, 5282
1398, 35864
1399, 21518
1400, 14346
1401, 4020
1402, 2412
1403, 1608
1453, 354603
1454, 212762
1455, 141841
1456, 94997
1457, 56998
1458, 37999
1507, 2442023
1508, 1465214
1509, 976809
1510, 935903
1511, 561542
1512, 374361
1661, 9149
1662, 5489
1663, 3659
1685, 98
1686, 59
1687, 39
1697, 4490
1698, 2694
1699, 1796
1703, 836
1704, 502
1705, 334
1709, 3464
1710, 2078
1711, 1386
1712, 1873
1713, 1124
1714, 749
1718, 12344080
1719, 7406448
1720, 4937632
1721, 3620871
1722, 2172523
1723, 1448348
1724, 2144399
1725, 1286639
1726, 857760
1733, 78890
1734, 47334
1735, 31556
1741, 44025
1742, 26415
1743, 17610
1753, 103095
1754, 61857
1755, 41238
1756, 17119
1757, 10271
1758, 6847
1765, 51463
1766, 30878
1767, 20585
1768, 37610
1769, 22566
1770, 15044
1783, 88261
1784, 52957
1785, 35304
1786, 13603
1787, 8162
1788, 5441
1795, 0
1796, 0
1797, 0
1798, 3864
1799, 2318
1800, 1545
1810, 993957
1811, 596374
1812, 397583
1813, 331004
1814, 198602
1815, 132402
1816, 97335
1817, 58401
1818, 38934
1819, 80027
1820, 48016
1821, 32011
1834, 38937
1835, 23362
1836, 15575
1846, 2409
1847, 1445
1848, 964
1849, 4658
1850, 2795
1851, 1863
1873, 423015
1874, 253809
1875, 169206
1876, 984395
1877, 590637
1878, 393758
1897, 19220
1898, 11532
1899, 7688
1911, 2692570
1912, 1615542
1913, 1077028
1915, 827053
1916, 496232
1917, 330821
1918, 341220
1919, 204732
1920, 136488
1924, 25169
1925, 15101
1926, 10068
1939, 4163
1940, 2498
1941, 1665
1942, 713552
1943, 428131
1944, 285421
1966, 4102
1967, 2461
1968, 1641
1972, 3507
1973, 2104
1974, 1403
1975, 1715
1976, 1029
1977, 686
1983, 67371
1984, 40423
1985, 26948
1986, 398075
1987, 238845
1988, 159230
1992, 105748
1993, 63449
1994, 42299
2046, 1151518
2047, 690911
2048, 460607
2052, 875736
2053, 525441
2054, 350294
2061, 66253
2062, 39752
2063, 26501
